time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,,Magnitude,Difference,Square,Moving Average,Peaks above .32 and in between the start and end phases,Steps(1 if step),Total Steps
59.96685791,-0.184865564,0.62959075,9.323062897,-0.011724833,-0.025580462,0.033041041,-1,-23.07955933,-38.05529785,,9.346125484,-0.426010963,0.181485341,0.038568878,,0,
59.97683716,-0.276774436,0.640218675,9.320367813,-0.008526909,-0.025580462,0.031975243,-1,-23.07955933,-38.05529785,,9.346429276,0.000303792,9.22895E-08,0.038244221,,0,
59.98681641,-0.177830204,0.645008683,9.438472748,-0.008526909,-0.028778385,0.030909447,-1,-23.07955933,-38.05529785,,9.462157661,0.115728385,0.013393059,0.03913162,,0,
59.99679565,-0.349672854,0.636626124,9.263337135,-0.004263721,-0.025580462,0.026645726,-1.199996948,-23.17861938,-37.86065674,,9.291769412,-0.170388248,0.029032155,0.039330536,,0,
60.00680542,-0.460741878,0.705033898,9.386381149,-0.002132127,-0.025580462,0.022382537,-1.199996948,-23.17861938,-37.86065674,,9.424091837,0.132322425,0.017509224,0.032598501,,0,
60.01678467,-0.31090346,0.809217215,9.467362404,-0.003197924,-0.025580462,0.019185146,-1.199996948,-23.17861938,-37.86065674,,9.5069682,0.082876362,0.006868491,0.032771739,,0,
60.02679443,-0.312699735,0.936602354,9.417366028,-0.004263721,-0.026646258,0.012789831,-1.300003052,-23.37672424,-37.17935181,,9.468990865,-0.037977335,0.001442278,0.032331528,,0,
60.03674316,-0.44397676,0.67794019,9.567653656,-0.005329518,-0.021317273,0.006394783,-1.300003052,-23.37672424,-37.17935181,,9.601912036,0.132921171,0.017668038,0.032738587,,0,
60.04675293,-0.108224943,0.653241575,9.600286484,-0.005329518,-0.015988022,0.005328985,-1.300003052,-23.37672424,-37.17935181,,9.623093981,0.021181945,0.000448675,0.031270415,,0,
60.05673218,-0.253872067,0.688568115,9.58905983,-0.005329518,-0.014922224,0.003197391,-1.199996948,-23.07955933,-37.86065674,,9.61710172,-0.005992261,3.59072E-05,0.030469853,,0,
60.06674194,-0.389639735,0.748144209,9.463769913,-0.008526909,-0.021317273,0.001065797,-1.199996948,-23.07955933,-37.86065674,,9.501288325,-0.115813395,0.013412742,0.025572364,,0,
60.07672119,-0.473315746,0.673599243,9.664352417,-0.005329518,-0.018119881,0.001065797,-1.199996948,-23.07955933,-37.86065674,,9.699354173,0.198065848,0.03923008,0.012640067,,0,
60.08673096,-0.500708759,0.874481499,9.654173851,0,-0.01279063,0.002131594,-1.300003052,-23.17861938,-38.05529785,,9.706621446,0.007267273,5.28133E-05,0.01264486,,0,
60.0967102,-0.431103528,0.758921802,9.593549728,0.003197391,-0.008526909,0.005328985,-1.300003052,-23.17861938,-38.05529785,,9.63317232,-0.073449126,0.005394774,0.011917743,,0,
60.10668945,-0.621357858,0.6462062,9.537117004,0.001065797,-0.010659036,0.011724034,-1.300003052,-23.17861938,-38.05529785,,9.579158042,-0.054014278,0.002917542,0.009543688,,0,
60.11669922,-0.570014656,0.737666011,9.678423882,0.008526376,-0.00106633,0.018119348,-1.300003052,-23.17861938,-37.66600037,,9.723217404,0.144059362,0.0207531,0.009838586,,0,
60.12670898,-0.498762816,0.582738161,9.541008949,0.024514131,0.011724034,0.024514131,-1.300003052,-23.17861938,-37.66600037,,9.571791885,-0.151425519,0.022929688,0.011298694,,0,
60.13668823,-0.454604656,0.764909387,9.676627159,0.029843649,0.012789831,0.028777853,-1.300003052,-23.17861938,-37.66600037,,9.717451566,0.145659682,0.021216743,0.013096373,,0,
60.14666748,-0.510588229,0.566871166,9.403295517,0.022382537,0.005328985,0.029843649,-1.300003052,-23.17861938,-37.17935181,,9.434193651,-0.283257915,0.080235047,0.018784283,,0,
60.15664673,-0.515378237,0.54486692,9.704619408,0.017053019,0.004263188,0.034106839,-1.300003052,-23.17861938,-37.17935181,,9.733557034,0.299363383,0.089618435,0.026890625,,0,
60.16665649,-0.386645973,0.629890144,9.286388397,0.018119348,0.005328985,0.035172634,-1.300003052,-23.17861938,-37.17935181,,9.315753655,-0.417803379,0.174559663,0.042756421,,0,
60.17663574,-0.236657873,0.698297858,9.331594467,0.023448335,0.011724034,0.039436091,-1.199996948,-23.27767944,-37.56866455,,9.360677441,0.044923785,0.002018146,0.041720548,,0,
60.18661499,-0.406105489,0.901275814,9.494905472,0.024514131,0.019185146,0.039436091,-1.199996948,-23.27767944,-37.56866455,,9.546226987,0.185549546,0.034428634,0.041284053,,0,
60.19662476,-0.433199167,0.856967926,9.459428787,0.022382537,0.022382537,0.042633481,-1.199996948,-23.27767944,-37.56866455,,9.508041256,-0.038185731,0.00145815,0.041411811,,0,
60.206604,-0.415086836,0.485141158,9.197623253,0.019185146,0.022382537,0.047962997,-1.300003052,-23.27767944,-37.37400818,,9.219757726,-0.28828353,0.083107394,0.048476595,,0,
60.21661377,-0.246537328,0.579894125,9.329499245,0.017053019,0.020250943,0.051160391,-1.300003052,-23.27767944,-37.37400818,,9.350754729,0.130997003,0.017160215,0.049771383,,0,
60.22659302,-0.24953109,0.569116533,9.428144455,0.012789831,0.007460579,0.049028795,-1.300003052,-23.27767944,-37.37400818,,9.448601339,0.097846609,0.009573959,0.048755098,,0,
60.23660278,-0.430355072,0.559985518,9.260642052,0.010658237,-0.004263721,0.045831405,-1.300003052,-23.17861938,-37.66600037,,9.287533606,-0.161067733,0.025942815,0.049029018,,0,
60.24655151,-0.524658978,0.593964815,9.455087662,0.012789831,-0.010659036,0.042633481,-1.300003052,-23.17861938,-37.66600037,,9.488242405,0.200708799,0.040284022,0.050762407,,0,
60.25653076,-0.458047479,0.655786276,9.173823357,0.020250943,-0.009593239,0.043699279,-1.300003052,-23.17861938,-37.66600037,,9.208631718,-0.279610687,0.078182136,0.050575779,,0,
60.26654053,-0.396824807,0.602646768,9.332792282,0.021316741,-0.004263721,0.046897203,-1.300003052,-23.27767944,-36.88737488,,9.360644467,0.152012749,0.023107876,0.044529365,,0,
60.27655029,-0.314645678,0.565823376,9.415420532,0.021316741,0.002131594,0.052226186,-1.300003052,-23.27767944,-36.88737488,,9.437653405,0.077008938,0.005930377,0.029199429,,0,
60.28652954,-0.198936313,0.852177858,9.406289101,0.020250943,0.005328985,0.054358315,-1.300003052,-23.27767944,-36.88737488,,9.446907293,0.009253888,8.56344E-05,0.029023747,,0,
60.29653931,-0.481698304,0.788111091,9.309141159,0.020250943,0.006394783,0.051160391,-1.300003052,-23.4757843,-37.37400818,,9.354852295,-0.092054998,0.008474123,0.026664245,,0,
60.30651855,-0.256117404,0.677491128,9.356293678,0.022382537,-0.00106633,0.046897203,-1.300003052,-23.4757843,-37.37400818,,9.384285894,0.029433599,0.000866337,0.026610444,,0,
60.31646728,-0.249980167,0.782123566,9.207951546,0.015987223,-0.007461112,0.042633481,-1.300003052,-23.4757843,-37.37400818,,9.244489116,-0.139796778,0.019543139,0.020831876,,0,
60.32647705,-0.232616276,0.724643111,9.282795906,0.005328985,-0.007461112,0.036238696,-1.699996948,-23.5748291,-37.27667236,,9.313942119,0.069453003,0.00482372,0.019710376,,0,
60.3364563,-0.343535602,0.635877669,9.376501083,-0.003197924,-0.005329518,0.029843649,-1.699996948,-23.5748291,-37.27667236,,9.404314419,0.090372299,0.008167152,0.019582485,,0,
60.34643555,-0.447569281,0.593216419,9.641001701,-0.009593239,-0.004263721,0.025579929,-1.699996948,-23.5748291,-37.27667236,,9.669598636,0.265284218,0.070375716,0.023621839,,0,
60.35641479,-0.248034209,0.705183566,9.693991661,-0.010659036,-0.006395315,0.027712055,-1.300003052,-23.27767944,-37.37400818,,9.722771166,0.05317253,0.002827318,0.020216684,,0,
60.36639404,-0.163609773,0.843645632,9.438472748,-0.004263721,-0.009593239,0.026645726,-1.300003052,-23.27767944,-37.37400818,,9.477514121,-0.245257045,0.060151018,0.018577492,,0,
60.37643433,-0.432750106,0.729582846,9.516909599,0.010658237,-0.009593239,0.028777853,-1.300003052,-23.27767944,-37.37400818,,9.554639297,0.077125176,0.005948293,0.01701753,,0,
60.38641357,-0.24953109,0.709225178,9.38952446,0.024514131,-0.004263721,0.029843649,-1.300003052,-23.4757843,-37.37400818,,9.419577257,-0.135062041,0.018241755,0.018136746,,0,
60.39642334,-0.200283512,0.805025935,9.555529594,0.033041041,0.005328985,0.029843649,-1.300003052,-23.4757843,-37.37400818,,9.591471528,0.171894271,0.02954764,0.02081511,,0,
60.40640259,-0.301173717,0.510737896,9.492210388,0.026645726,0.012789831,0.028777853,-1.300003052,-23.4757843,-37.37400818,,9.510710639,-0.080760889,0.006522321,0.020637674,,0,
60.41638184,-0.31868729,0.780926049,9.358239174,0.010658237,0.013855628,0.021316741,-1.5,-23.27767944,-36.98471069,,9.396171961,-0.114538678,0.013119109,0.021751562,,0,
60.42636108,-0.199085996,0.883762181,9.332642555,-0.004263721,0.014921425,0.013855628,-1.5,-23.27767944,-36.98471069,,9.376507233,-0.019664728,0.000386702,0.020010068,,0,
60.43637085,-0.412991166,0.748742998,9.445508003,-0.017053818,0.014921425,0.004263188,-1.5,-23.27767944,-36.98471069,,9.484134079,0.107626846,0.011583538,0.020624597,,0,
60.4463501,-0.237855375,0.796194315,9.663455009,-0.023448868,0.015987223,-0.003197924,-1.699996948,-23.37672424,-37.27667236,,9.699116624,0.214982546,0.046217495,0.024083719,,0,
60.45632935,-0.393232256,0.925225973,9.563911438,-0.021317273,0.021316741,-0.008526909,-1.699996948,-23.37672424,-37.27667236,,9.616604219,-0.082512405,0.006808297,0.018304862,,0,
60.46630859,-0.228424981,0.681682408,9.469009399,-0.010659036,0.021316741,-0.009593239,-1.699996948,-23.37672424,-37.27667236,,9.496262838,-0.120341381,0.014482048,0.019364383,,0,
60.47631836,-0.409997404,0.709225178,9.694739342,0.004263188,0.019185146,-0.003197924,-1.5,-23.37672424,-37.17935181,,9.729289241,0.233026403,0.054301304,0.018832591,,0,
60.48632813,-0.390388191,0.759969652,9.563163757,0.015987223,0.019185146,0.005328985,-1.5,-23.37672424,-37.17935181,,9.601252932,-0.128036309,0.016393296,0.019782137,,0,
60.49630737,-0.249680787,0.79020673,9.544153214,0.023448335,0.024514131,0.010658237,-1.5,-23.37672424,-37.17935181,,9.580064078,-0.021188854,0.000448968,0.018164611,,0,
60.50628662,-0.305664361,0.520767033,9.407936096,0.021316741,0.033041041,0.011724034,-1.5,-23.37672424,-37.66600037,,9.427294978,-0.1527691,0.023338398,0.017600134,,0,
60.51629639,-0.415685564,0.682430863,9.418863297,0.013855628,0.043699279,0.00959244,-1.5,-23.37672424,-37.66600037,,9.452697613,0.025402636,0.000645294,0.017065859,,0,
60.52627563,-0.300425261,0.870439887,9.503138542,0.00959244,0.044765607,0.012789831,-1.5,-23.37672424,-37.66600037,,9.547646992,0.094949379,0.009015385,0.016692793,,0,
60.53625488,-0.282163233,0.752485216,9.354496956,0.012789831,0.033041041,0.017053019,-1.199996948,-23.37672424,-37.37400818,,9.388954329,-0.158692663,0.025183361,0.018947035,,0,
60.54626465,-0.214653626,0.78556639,9.50448513,0.021316741,0.015987223,0.021316741,-1.199996948,-23.37672424,-37.37400818,,9.539309636,0.150355307,0.022606718,0.019949142,,0,
60.5562439,-0.261057138,0.819396079,9.472751617,0.029843649,0,0.021316741,-1.199996948,-23.37672424,-37.37400818,,9.511707731,-0.027601904,0.000761865,0.015816812,,0,
60.56622314,-0.155676275,1.089733839,9.441166878,0.024514131,-0.007461112,0.018119348,-1.5,-23.5748291,-36.79003906,,9.505124247,-0.006583484,4.33423E-05,0.015201816,,0,
60.57620239,-0.281863868,0.697998524,9.347311974,0.010658237,-0.014922224,0.012789831,-1.5,-23.5748291,-36.79003906,,9.377573797,-0.127550451,0.016269117,0.015364277,,0,
60.58621216,-0.274828494,0.853974164,9.233249664,-0.003197924,-0.013856427,0.011724034,-1.5,-23.5748291,-36.79003906,,9.276729054,-0.100844743,0.010169662,0.01135231,,0,
60.59616089,-0.508791983,0.631237328,9.391469955,-0.009593239,-0.008526909,0.013855628,-1.300003052,-23.4757843,-37.86065674,,9.426401104,0.14967205,0.022401723,0.01189853,,0,
60.60617065,-0.242196351,0.794996798,9.248218536,-0.008526909,0.001065797,0.019185146,-1.300003052,-23.4757843,-37.86065674,,9.285484644,-0.14091646,0.019857449,0.013662938,,0,
60.61618042,-0.311801612,0.903670788,9.351203918,0,0.003197391,0.025579929,-1.300003052,-23.4757843,-37.86065674,,9.399939141,0.114454497,0.013099832,0.012732159,,0,
60.62615967,-0.271984398,0.670006692,9.530081749,0.008526376,-0.004263721,0.026645726,-1.5,-23.5748291,-37.66600037,,9.557475745,0.157536604,0.024817782,0.014929658,,0,
60.63613892,-0.452958077,0.631386995,9.396559715,0.010658237,-0.015988022,0.023448335,-1.5,-23.5748291,-37.66600037,,9.428634845,-0.1288409,0.016599978,0.015619166,,0,
60.64611816,-0.209564209,0.687520266,9.474247932,0.022382537,-0.026646258,0.015987223,-1.5,-23.5748291,-37.66600037,,9.501472263,0.072837418,0.005305289,0.013812069,,0,
60.65612793,-0.120948486,0.847088456,9.043593407,0.030909447,-0.026646258,0.004263188,-1.699996948,-23.67388916,-37.47134399,,9.083984208,-0.417488055,0.174296276,0.027602029,,0,
60.66613769,-0.248034209,0.549058199,8.845255852,0.011724034,0.015987223,-0.029844182,-1.699996948,-23.67388916,-37.47134399,,8.865750784,-0.218233425,0.047625828,0.031862389,,0,
60.67611694,-0.382903755,0.986897707,9.300459862,-0.03837109,0.036238696,-0.033041574,-1.699996948,-23.67388916,-37.47134399,,9.360509388,0.494758605,0.244786077,0.054111728,,0,
60.68609619,-0.25372237,0.764160931,9.482780457,-0.052226719,0.021316741,-0.024514664,-1.5,-23.5748291,-37.17935181,,9.516902971,0.156393582,0.024458953,0.054856259,,0,
60.69607544,-0.310155034,0.528101802,9.192234993,-0.033041574,0.033041041,-0.033041574,-1.5,-23.5748291,-37.17935181,,9.21261482,-0.304288151,0.092591279,0.062349133,,0,
60.7060852,-0.441731423,0.538729727,9.52274704,-0.014922224,0.036238696,-0.021317273,-1.5,-23.5748291,-37.17935181,,9.548197084,0.335582264,0.112615456,0.070550381,,0,
60.71609497,-0.495020598,0.741408229,9.170379639,-0.01279063,0.001065797,0.020250943,-1.699996948,-23.4757843,-36.98471069,,9.213609188,-0.334587896,0.11194906,0.078922346,,0,
60.7260437,-0.613574088,0.651894391,9.076824188,-0.027712587,-0.041568484,0.059687298,-1.699996948,-23.4757843,-36.98471069,,9.120864915,-0.092744273,0.0086015,0.078513407,,0,
60.73583984,-0.358953565,0.877774656,9.379943848,-0.051160924,-0.078872979,0.077806652,-1.699996948,-23.4757843,-36.98471069,,9.427761272,0.306896356,0.094185374,0.084819552,,0,
60.74581909,-0.514929175,0.784967661,9.48846817,-0.060753629,-0.088465683,0.069279738,-1.199996948,-23.27767944,-38.05529785,,9.534797035,0.107035764,0.011456655,0.084351977,,0,
60.75582886,-0.418829054,0.776435375,9.512867928,-0.069280535,-0.084202498,0.047962997,-1.199996948,-23.27767944,-38.05529785,,9.553686507,0.018889472,0.000356812,0.083902115,,0,
60.76580811,-0.478854209,0.690065026,9.344018936,-0.081005104,-0.067148946,0.020250943,-1.199996948,-23.27767944,-38.05529785,,9.381693929,-0.171992578,0.029581447,0.070746222,,0,
60.77581787,-0.470920712,0.799936533,9.426647186,-0.091663606,-0.040502686,0.003197391,-1.199996948,-23.07955933,-37.37400818,,9.472240598,0.090546669,0.008198699,0.067161937,,0,
60.78646851,-0.429756314,0.792152703,9.636810303,-0.103387639,-0.025580462,0.001065797,-1.199996948,-23.07955933,-37.37400818,,9.678858879,0.206618281,0.042691114,0.048789668,,0,
60.79577637,-0.421373755,0.671353936,9.661658287,-0.103387639,-0.026646258,0.005328985,-1.300003052,-23.17861938,-38.05529785,,9.694117433,0.015258554,0.000232823,0.046587293,,0,
60.80578613,-0.571511507,0.616268456,9.73590374,-0.08953201,-0.025580462,0.001065797,-1.300003052,-23.17861938,-38.05529785,,9.772115116,0.077997683,0.006083639,0.038722962,,0,
60.81594849,-0.380658418,0.777183831,9.599537849,-0.06501735,-0.024514664,-0.014922224,-1.300003052,-23.17861938,-38.05529785,,9.638466811,-0.133648306,0.01786187,0.030108999,,0,
60.82589722,-0.419128418,0.502954125,9.612560272,-0.03837109,-0.029844182,-0.034107372,-1.800003052,-23.27767944,-37.76332092,,9.634829862,-0.003636949,1.32274E-05,0.019933015,,0,
60.83590698,-0.457448721,0.642913043,9.53367424,-0.017053818,-0.03837109,-0.052226719,-1.800003052,-23.27767944,-37.76332092,,9.56627101,-0.068558852,0.004700316,0.019578361,,0,
60.84588623,-0.534538448,0.518222332,9.656867981,-0.003197924,-0.059687831,-0.049029328,-1.800003052,-23.27767944,-37.76332092,,9.685524505,0.119253495,0.014221396,0.012308909,,0,
60.85571289,-0.533640265,0.504001915,9.539961815,0.003197391,-0.073543996,-0.031975776,-1.600006104,-23.27767944,-37.95799255,,9.56815872,-0.117365785,0.013774727,0.012519643,,0,
60.86587524,-0.512234807,0.621507585,9.541008949,0.007460579,-0.055424642,-0.009593239,-1.600006104,-23.27767944,-37.95799255,,9.574941668,0.006782948,4.60084E-05,0.012491388,,0,
60.87591553,-0.532742143,0.59890455,9.644294739,0.006394783,-0.026646258,0.005328985,-1.600006104,-23.27767944,-37.95799255,,9.677547306,0.102605638,0.010527917,0.010759249,,0,
60.88586426,-0.449814618,0.45176056,9.616751671,0.00959244,-0.007461112,0.013855628,-1.600006104,-23.27767944,-37.27667236,,9.637859383,-0.039687923,0.001575131,0.010157106,,0,
60.89587402,-0.415835261,0.526604891,9.667197227,0.018119348,-0.004263721,0.023448335,-1.600006104,-23.27767944,-37.27667236,,9.690455815,0.052596432,0.002766385,0.006527585,,0,
60.90585327,-0.487386465,0.360151052,9.452393532,0.024514131,-0.023448868,0.041567683,-1.600006104,-23.27767944,-37.27667236,,9.471800137,-0.218655679,0.047810306,0.010852811,,0,
60.91586304,-0.42631349,0.524658978,9.246721268,0.025579929,-0.039436888,0.06821394,-1.800003052,-23.37672424,-37.56866455,,9.271400349,-0.200399787,0.040160075,0.013950669,,0,
60.92584228,-0.466280371,0.603095829,9.570498466,0.034106839,-0.055424642,0.07993824,-1.800003052,-23.37672424,-37.56866455,,9.600811573,0.329411224,0.108511754,0.022191568,,0,
60.93582153,-0.392932892,0.600251794,9.508077621,0.051160391,-0.066083148,0.078872442,-1.800003052,-23.37672424,-37.56866455,,9.535105586,-0.065705987,0.004317277,0.022582845,,0,
60.94564819,-0.402512968,0.795745254,9.309440613,0.069279738,-0.071412131,0.07993824,-2.100006104,-23.37672424,-37.37400818,,9.352053877,-0.183051709,0.033507928,0.025201719,,0,
60.95581055,-0.450263679,0.916693747,9.266031265,0.065016553,-0.071412131,0.076740853,-2.100006104,-23.37672424,-37.37400818,,9.322145687,-0.02990819,0.0008945,0.023990183,,0,
60.96578979,-0.415835261,0.664168835,9.173523903,0.043699279,-0.06501735,0.081004575,-2.100006104,-23.37672424,-37.37400818,,9.206931085,-0.115214602,0.013274405,0.023944699,,0,
60.97561645,-0.283211052,0.714913309,9.169332504,0.007460579,-0.062885754,0.091662809,-2,-23.37672424,-37.56866455,,9.201519881,-0.005411204,2.92811E-05,0.023943178,,0,
60.98626709,-0.365240484,0.811761916,9.345516205,-0.025580462,-0.063951552,0.096991792,-2,-23.37672424,-37.56866455,,9.387812906,0.186293025,0.034705091,0.026141103,,0,
60.99554443,-0.349523157,0.734672248,9.282646179,-0.037305295,-0.061819427,0.094860204,-2,-23.37672424,-37.56866455,,9.318231047,-0.069581859,0.004841635,0.026438058,,0,
61.0055542,-0.258512408,0.806223452,9.578580856,-0.024514664,-0.05649044,0.086333558,-2.300003052,-23.37672424,-37.86065674,,9.615926172,0.297695125,0.088622388,0.034243149,,0,
61.01574707,-0.13621673,0.444126427,9.302105904,0.002131594,-0.037305295,0.072477661,-2.300003052,-23.37672424,-37.86065674,,9.313698381,-0.302227791,0.091341638,0.038200543,,0,
61.02572632,-0.407901764,0.758472741,9.50643158,0.026645726,-0.005329518,0.062884957,-2.300003052,-23.37672424,-37.86065674,,9.54536045,0.23166207,0.053667315,0.039428474,,0,
61.0362854,-0.284857631,0.676293612,9.526638985,0.045831405,0.018119348,0.052226186,-2.300003052,-23.5748291,-37.86065674,,9.554860923,0.009500473,9.0259E-05,0.029571974,,0,
61.04571533,-0.444874883,0.552052021,9.250164032,0.050094593,0.029843649,0.044765607,-2.300003052,-23.5748291,-37.86065674,,9.277295388,-0.277565535,0.077042626,0.03618337,,0,
61.0557251,-0.314645678,0.653840303,9.452393532,0.026645726,0.024514131,0.050094593,-2.300003052,-23.5748291,-37.86065674,,9.48020319,0.202907802,0.041171576,0.036880065,,0,
61.06570435,-0.22902374,0.708027661,9.30689621,-0.013856427,0.011724034,0.066082351,-2,-23.27767944,-37.76332092,,9.336598529,-0.143604661,0.020622299,0.038673501,,0,
61.07568359,-0.22513184,0.708327055,9.298064232,-0.044766139,-0.004263721,0.072477661,-2,-23.27767944,-37.76332092,,9.32772266,-0.008875869,7.87811E-05,0.037473899,,0,
61.08566284,-0.158220977,0.850231946,9.46975708,-0.05649044,-0.011724833,0.056489907,-2,-23.27767944,-37.76332092,,9.509165442,0.181442782,0.032921483,0.040464099,,0,
61.09564209,-0.327069849,0.628842294,9.346563339,-0.051160924,-0.021317273,0.038370293,-2.400009155,-23.37672424,-37.47134399,,9.373401921,-0.135763521,0.018431734,0.038984703,,0,
61.10565185,-0.337098986,0.784219205,9.658964157,-0.045831937,-0.027712587,0.036238696,-2.400009155,-23.37672424,-37.47134399,,9.696608896,0.323206975,0.104462749,0.048041168,,0,
61.1156311,-0.240849152,0.74185729,9.533524513,-0.043700077,-0.027712587,0.045831405,-2.400009155,-23.37672424,-37.47134399,,9.565377682,-0.131231214,0.017221631,0.04155019,,0,
61.12561035,-0.234113157,0.828078032,9.401050568,-0.041568484,-0.017053818,0.054358315,-2.400009155,-23.17861938,-37.95799255,,9.440353488,-0.125024194,0.015631049,0.034667409,,0,
61.13626099,-0.061971132,0.842897177,9.418563843,-0.021317273,-0.008526909,0.053291984,-2.400009155,-23.17861938,-37.95799255,,9.456408458,0.016054971,0.000257762,0.029811995,,0,
61.14562988,-0.051792298,0.783321083,9.681716919,0.003197391,0.002131594,0.050094593,-2.400009155,-23.17861938,-37.95799255,,9.713491487,0.257083028,0.066091683,0.035812125,,0,
61.15560913,-0.148042142,0.931063831,9.474397659,0.019185146,0.010658237,0.050094593,-2.400009155,-23.17861938,-37.95799255,,9.521187286,-0.1923042,0.036980905,0.03217015,,0,
61.1656189,-0.307310939,0.817450106,9.561666489,0.022382537,0.007460579,0.052226186,-2.400009155,-23.17861938,-37.95799255,,9.60146503,0.080277744,0.006444516,0.029013145,,0,
61.17559814,-0.329764247,1.031654716,9.473200798,0.020250943,0.001065797,0.055424109,-2.400009155,-23.17861938,-37.95799255,,9.534914225,-0.066550806,0.00442901,0.027541028,,0,
61.18554688,-0.11136841,0.585582256,9.333690643,0.014921425,-0.004263721,0.054358315,-2.600006104,-23.37672424,-37.47134399,,9.352704984,-0.18220924,0.033200207,0.030552066,,0,
61.19555664,-0.428109735,0.700543225,9.338031769,0.008526376,-0.008526909,0.047962997,-2.600006104,-23.37672424,-37.47134399,,9.374053343,0.021348358,0.000455752,0.027600636,,0,
61.20553589,-0.292342067,0.733774126,9.684411049,-0.002132127,-0.010659036,0.034106839,-2.600006104,-23.37672424,-37.47134399,,9.716568618,0.342515276,0.117316714,0.03659018,,0,
61.21551514,-0.275277555,0.728834391,9.567054749,-0.01279063,-0.01279063,0.025579929,-2.600006104,-23.37672424,-37.76332092,,9.598724596,-0.117844023,0.013887214,0.02835604,,0,
61.22549438,-0.102536775,0.78242296,9.518705368,-0.010659036,-0.005329518,0.022382537,-2.600006104,-23.37672424,-37.76332092,,9.551358613,-0.047365982,0.002243536,0.026994395,,0,
61.23553467,-0.176333308,0.69455564,9.619595528,0,0.00959244,0.015987223,-2.600006104,-23.37672424,-37.76332092,,9.646248965,0.094890351,0.009004179,0.026391953,,0,
61.24606323,0.02454895,0.456101537,9.488767624,0.017053019,0.026645726,0.003197391,-2.600006104,-23.5748291,-37.95799255,,9.499754854,-0.146494111,0.021460525,0.028319477,,0,
61.25549316,-0.344583422,0.642913043,9.291478157,0.026645726,0.028777853,-0.008526909,-2.600006104,-23.5748291,-37.95799255,,9.320066591,-0.179688263,0.032287872,0.025246403,,0,
61.26550293,-0.411045223,0.808468759,9.527387619,0.030909447,0.014921425,-0.01279063,-2.600006104,-23.5748291,-37.95799255,,9.570459485,0.250392894,0.062696601,0.027584193,,0,
61.27545166,-0.072149962,0.723744988,9.473798752,0.033041041,0.003197391,-0.018119881,-2.600006104,-23.37672424,-37.08201599,,9.501677495,-0.06878199,0.004730962,0.027428416,,0,
61.28546143,-0.131875768,0.711171091,9.430539131,0.033041041,0.001065797,-0.026646258,-2.600006104,-23.37672424,-37.08201599,,9.458235768,-0.043441727,0.001887184,0.027197341,,0,
61.29544067,-0.136815488,0.717158675,9.396260262,0.033041041,0.006394783,-0.040502686,-2.600006104,-23.37672424,-37.08201599,,9.424581792,-0.033653976,0.00113259,0.024282103,,0,
61.30545044,-0.358504474,0.781824172,9.34940815,0.025579929,0.011724034,-0.052226719,-2.300003052,-23.4757843,-38.15263367,,9.388887434,-0.035694358,0.001274087,0.024356497,,0,
61.31524658,-0.342787176,0.774040401,9.379645348,0.013855628,0.021316741,-0.057556238,-2.300003052,-23.4757843,-38.15263367,,9.417769823,0.028882389,0.000834192,0.013767177,,0,
61.32540893,-0.180823982,0.606089652,9.228309631,0.001065797,0.028777853,-0.05649044,-2.300003052,-23.4757843,-38.15263367,,9.249958953,-0.16781087,0.028160488,0.015064747,,0,
61.3354187,-0.289497972,0.690663755,9.367520332,-0.014922224,0.022382537,-0.051160924,-2.100006104,-23.37672424,-38.05529785,,9.397407231,0.147448279,0.021740995,0.016837243,,0,
61.34603882,-0.292342067,0.563428342,9.414821625,-0.024514664,0.020250943,-0.042634279,-2.100006104,-23.37672424,-38.05529785,,9.436195293,0.038788061,0.001504514,0.016155455,,0,
61.3553772,-0.415086836,0.647852778,9.126670837,-0.033041574,0.033041041,-0.03837109,-2.100006104,-23.37672424,-38.05529785,,9.159046396,-0.277148897,0.076811511,0.021187363,,0,
61.36535644,-0.433648229,0.828078032,9.532776833,-0.062885754,0.010658237,-0.026646258,-2.300003052,-23.07955933,-37.66600037,,9.578496654,0.419450258,0.175938519,0.034246513,,0,
61.37533569,-0.217348024,0.630039811,9.24612236,-0.066083148,-0.003197924,-0.003197924,-2.300003052,-23.07955933,-37.66600037,,9.270111597,-0.308385057,0.095101343,0.037192399,,0,
61.38531494,-0.458945632,0.489781499,9.417815208,-0.04796353,0.006394783,-0.010659036,-2.300003052,-23.07955933,-37.66600037,,9.441703253,0.171591655,0.029443696,0.039439011,,0,
61.39532471,-0.45280838,0.691711605,9.423653603,-0.040502686,0.007460579,-0.023448868,-2.300003052,-23.4757843,-37.66600037,,9.459849237,0.018145985,0.000329277,0.039297383,,0,
61.40530395,-0.20537293,0.576451242,9.511969566,-0.040502686,0.013855628,-0.019185679,-2.300003052,-23.4757843,-37.66600037,,9.531633601,0.071784364,0.005152995,0.039662874,,0,
61.41531372,-0.387394398,0.818348229,9.438772202,-0.040502686,0.00959244,-0.003197924,-2.300003052,-23.4757843,-37.66600037,,9.482098339,-0.049535262,0.002453742,0.039770116,,0,
61.42532349,-0.230221257,0.737067282,9.398804665,-0.031975776,0.008526376,0.007460579,-1.900009155,-22.98051453,-38.05529785,,9.43047184,-0.051626499,0.002665295,0.03993658,,0,
